frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
127,1786864858.205003,0,467,457,750,637,652,377,671,594,109,0,251,588,699,719,802,728,701,805,716,739,711,616,389,0,0,0,0,1203,1256,1160,93,yewon,cross_leg_right,1
128,1786864858.205320,0,465,460,749,635,653,379,669,591,108,0,251,587,699,723,800,735,703,806,717,740,703,615,379,0,0,0,0,1195,1254,1160,89,yewon,cross_leg_right,1
129,1786864858.205629,0,469,461,749,637,652,376,667,593,107,0,261,590,693,722,803,733,703,807,717,741,714,617,391,0,0,0,0,1195,1256,1161,94,yewon,cross_leg_right,1
130,1786864858.205951,0,467,460,751,649,651,377,671,593,107,0,262,586,696,723,804,735,701,786,713,741,715,617,391,0,0,0,0,1193,1256,1161,95,yewon,cross_leg_right,1
131,1786864858.206261,0,469,461,751,637,653,378,671,593,109,0,263,590,687,722,803,743,701,805,717,741,709,616,391,0,0,0,0,1199,1255,1164,99,yewon,cross_leg_right,1
132,1786864858.206578,0,472,461,750,635,651,377,669,595,109,0,254,590,696,721,804,735,703,809,717,740,712,616,391,0,0,0,0,1199,1255,1160,94,yewon,cross_leg_right,1
133,1786864858.206889,0,474,463,751,637,652,377,671,595,109,0,255,587,697,722,805,749,701,806,715,737,712,617,391,0,0,0,0,1191,1256,1160,91,yewon,cross_leg_right,1
134,1786864858.207201,0,475,463,751,645,651,377,671,595,108,0,263,597,697,723,803,737,709,809,717,739,714,617,391,0,0,0,0,1199,1255,1160,90,yewon,cross_leg_right,1
135,1786864858.207519,0,475,463,755,639,653,379,671,594,106,0,265,588,717,723,806,743,709,808,717,740,711,617,393,0,0,0,0,1205,1257,1158,98,yewon,cross_leg_right,1
136,1786864858.207830,0,474,466,755,638,653,377,669,591,109,0,263,589,719,722,805,735,709,807,725,741,713,617,391,0,0,0,0,1195,1256,1162,99,yewon,cross_leg_right,1
137,1786864858.208153,0,477,462,755,624,651,377,671,595,105,0,267,591,701,723,805,737,709,808,713,740,711,617,391,0,0,0,0,1201,1253,1159,94,yewon,cross_leg_right,1
138,1786864858.208460,0,479,465,755,645,652,377,669,593,107,0,269,599,703,723,805,735,709,807,716,741,708,617,391,0,0,0,0,1199,1253,1161,91,yewon,cross_leg_right,1
139,1786864858.208771,0,479,463,756,638,653,377,677,594,105,0,271,597,700,723,805,737,709,811,704,741,712,617,392,0,0,0,0,1199,1251,1157,94,yewon,cross_leg_right,1
140,1786864858.209085,0,483,466,757,639,651,377,677,591,105,0,268,595,698,723,807,738,709,809,711,740,713,617,391,0,0,0,0,1196,1275,1160,92,yewon,cross_leg_right,1
141,1786864858.209396,0,481,466,757,645,652,379,671,595,107,0,269,596,699,723,806,739,709,803,714,740,719,617,393,0,0,0,0,1203,1259,1159,95,yewon,cross_leg_right,1
142,1786864858.209715,0,483,465,755,646,651,377,671,595,107,0,269,597,693,723,806,739,703,805,717,740,715,616,393,0,0,0,0,1199,1253,1160,91,yewon,cross_leg_right,1
143,1786864858.210022,0,479,467,756,637,651,377,669,595,107,0,275,596,687,723,806,739,709,811,717,752,711,617,393,0,0,0,0,1195,1259,1161,91,yewon,cross_leg_right,1
