frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
104,1786865015.343090,0,0,273,568,563,629,529,598,141,0,0,249,489,511,459,465,416,666,893,655,591,493,443,283,0,397,535,267,459,885,887,766,yewon,lean_left,1
105,1786865015.343423,0,0,269,569,563,627,531,601,148,0,0,247,469,509,457,460,421,664,893,655,588,493,439,267,0,389,542,266,460,890,886,757,yewon,lean_left,1
106,1786865015.343765,0,0,274,567,565,628,535,599,151,0,0,237,470,507,457,456,419,667,895,651,590,493,437,284,0,383,537,265,462,883,889,747,yewon,lean_left,1
107,1786865015.344099,0,0,271,567,559,629,531,603,159,0,0,245,463,503,457,455,415,671,893,655,593,493,439,285,0,389,533,268,467,877,884,724,yewon,lean_left,1
108,1786865015.344433,0,0,273,567,567,628,533,604,165,0,0,249,471,507,456,459,411,671,893,653,588,493,436,287,0,383,533,269,469,872,883,719,yewon,lean_left,1
109,1786865015.344778,0,0,270,563,559,631,533,607,175,0,0,255,461,507,455,448,416,671,892,652,591,495,445,285,0,392,531,264,473,872,887,703,yewon,lean_left,1
110,1786865015.345124,0,0,269,565,567,629,533,605,183,0,0,237,459,504,456,445,409,671,903,668,591,495,443,293,0,394,532,267,483,875,886,713,yewon,lean_left,1
111,1786865015.345459,0,0,269,556,571,629,534,605,199,0,0,233,461,503,453,451,418,669,893,659,599,499,441,287,0,393,533,276,494,877,895,699,yewon,lean_left,1
112,1786865015.345784,0,0,269,560,558,627,533,607,211,0,0,233,457,503,446,444,413,669,891,659,598,499,444,290,0,396,534,279,507,885,902,711,yewon,lean_left,1
113,1786865015.346115,0,0,269,559,557,629,535,607,211,0,0,228,453,499,447,425,407,664,888,659,591,499,441,285,0,393,537,287,527,889,906,695,yewon,lean_left,1
114,1786865015.346445,0,0,269,566,551,630,530,605,211,0,0,231,445,496,443,453,409,659,885,665,597,501,448,287,0,403,538,295,537,893,933,701,yewon,lean_left,1
115,1786865015.346785,0,0,265,557,553,627,533,605,206,0,0,231,441,492,443,446,403,648,877,664,597,503,443,287,0,415,552,309,557,903,923,713,yewon,lean_left,1
116,1786865015.347119,0,0,261,541,547,623,532,603,199,0,0,230,438,490,440,445,403,636,871,661,595,503,445,285,0,433,575,349,567,913,935,719,yewon,lean_left,1
117,1786865015.347445,0,0,261,547,549,622,529,606,189,0,0,229,435,487,443,447,395,635,859,666,605,504,443,284,0,493,638,397,581,918,941,739,yewon,lean_left,1
118,1786865015.347780,0,0,251,553,549,621,521,601,175,0,0,232,435,483,442,445,393,632,857,668,604,507,445,293,0,573,731,447,587,921,951,723,yewon,lean_left,1
119,1786865015.348109,0,0,247,538,548,615,506,602,157,0,0,235,431,483,442,453,394,631,855,667,588,507,439,296,78,665,809,495,593,923,940,717,yewon,lean_left,1
120,1786865015.348435,0,0,247,547,547,613,509,597,137,0,0,243,439,483,445,440,399,629,856,671,609,507,447,301,109,697,844,543,599,925,942,695,yewon,lean_left,1
121,1786865015.348766,0,0,245,538,537,616,509,599,147,0,0,247,436,487,447,453,403,631,863,671,603,505,453,310,111,703,831,558,599,927,947,681,yewon,lean_left,1
122,1786865015.349108,0,0,232,537,541,617,517,594,136,0,0,245,445,487,443,444,403,635,867,671,599,517,454,319,109,652,799,540,605,932,946,691,yewon,lean_left,1
123,1786865015.349468,0,0,239,537,538,621,517,595,119,0,0,245,428,487,445,441,398,649,873,671,605,517,444,319,35,617,783,530,603,934,947,697,yewon,lean_left,1
124,1786865015.349805,0,0,237,537,539,621,509,595,104,0,0,245,438,485,443,446,402,647,871,676,604,507,447,317,0,604,778,522,605,938,951,697,yewon,lean_left,1
125,1786865015.350134,0,0,238,539,538,621,510,587,77,0,0,245,441,487,445,445,395,644,869,665,604,510,456,325,47,632,781,523,606,939,955,701,yewon,lean_left,1
126,1786865015.350448,0,0,237,535,539,623,510,587,71,0,0,245,447,490,453,453,404,645,877,679,604,519,455,325,111,646,792,529,613,940,951,703,yewon,lean_left,1
127,1786865015.350761,0,0,239,541,547,623,519,588,92,0,0,247,445,492,453,456,403,647,879,665,607,519,456,327,125,665,793,537,601,941,952,733,yewon,lean_left,1
128,1786865015.351083,0,0,244,547,548,628,519,594,117,0,0,247,453,492,447,457,406,647,879,676,607,519,459,333,133,682,806,541,585,944,953,735,yewon,lean_left,1
129,1786865015.351399,0,0,249,550,548,631,521,597,125,0,0,248,445,493,454,461,408,635,883,679,616,521,471,342,135,700,809,543,594,937,951,741,yewon,lean_left,1
130,1786865015.351724,0,0,250,551,551,629,525,603,125,0,0,247,448,491,439,459,407,649,878,680,611,523,461,350,138,674,799,540,587,935,947,755,yewon,lean_left,1
131,1786865015.352048,0,0,247,551,539,632,525,603,141,0,0,247,446,489,445,457,407,650,879,693,612,521,463,358,137,663,790,525,587,937,959,775,yewon,lean_left,1
132,1786865015.352357,0,0,245,543,549,635,530,601,143,0,0,245,441,485,442,457,410,637,884,679,604,524,467,359,137,661,775,501,589,935,957,777,yewon,lean_left,1
133,1786865015.352684,0,0,239,543,547,633,524,601,147,0,0,239,440,483,436,457,423,638,873,679,613,524,469,362,140,636,761,489,587,937,959,782,yewon,lean_left,1
134,1786865015.353000,0,0,239,541,547,629,525,603,150,0,0,237,436,479,440,447,403,637,876,683,605,525,455,361,149,631,747,475,581,935,953,775,yewon,lean_left,1
135,1786865015.353328,0,0,243,541,543,628,523,605,155,0,0,237,429,475,439,455,403,639,873,679,615,527,471,370,156,621,738,463,575,933,955,794,yewon,lean_left,1
136,1786865015.353647,0,0,243,539,541,629,529,603,166,0,0,236,431,473,441,447,403,638,869,683,615,532,474,371,165,630,737,453,569,925,957,795,yewon,lean_left,1
137,1786865015.353963,0,0,244,541,543,626,529,605,169,0,0,235,429,474,437,455,407,633,873,684,615,533,472,375,173,633,729,440,569,927,955,799,yewon,lean_left,1
138,1786865015.354288,0,0,245,543,543,629,531,605,169,0,0,233,427,469,439,452,409,635,877,685,616,533,477,378,181,620,713,425,547,933,965,799,yewon,lean_left,1
139,1786865015.354604,0,0,239,541,543,631,531,601,167,0,0,233,427,471,435,445,407,635,885,692,617,535,483,379,188,603,715,410,564,933,968,803,yewon,lean_left,1
140,1786865015.354920,0,0,244,539,542,631,525,609,156,0,0,233,428,471,437,447,408,632,884,692,616,537,484,378,199,587,677,389,566,933,965,799,yewon,lean_left,1
141,1786865015.355239,0,0,243,537,540,633,527,605,155,0,0,234,425,469,437,443,401,627,883,691,629,538,479,382,206,603,665,371,571,933,969,806,yewon,lean_left,1
142,1786865015.355566,0,0,239,535,537,628,523,603,153,0,0,235,423,469,435,445,409,633,876,691,619,539,479,371,207,600,663,362,565,935,995,807,yewon,lean_left,1
143,1786865015.355888,0,0,243,537,539,627,523,603,151,0,0,235,427,469,430,447,413,636,890,690,621,539,483,389,215,613,659,360,568,933,973,806,yewon,lean_left,1
144,1786865015.356204,0,0,243,539,541,627,521,601,149,0,0,234,427,468,436,444,408,633,885,683,619,540,483,390,221,615,648,348,569,939,972,807,yewon,lean_left,1
145,1786865015.356528,0,0,243,541,539,627,522,605,147,0,0,235,427,470,438,447,413,645,883,692,615,539,484,379,255,599,635,342,567,936,983,793,yewon,lean_left,1
146,1786865015.356845,0,0,245,539,540,623,520,601,144,0,0,239,427,469,437,447,407,635,887,691,611,538,493,391,326,617,633,341,566,935,984,815,yewon,lean_left,1
147,1786865015.357170,0,0,247,541,540,621,521,603,141,0,0,243,427,469,437,445,410,644,885,691,630,539,490,392,365,628,633,339,570,933,977,810,yewon,lean_left,1
148,1786865015.357485,0,0,243,541,541,628,505,602,139,0,0,243,427,469,434,459,413,638,880,691,621,541,483,383,393,637,631,333,565,935,980,811,yewon,lean_left,1
149,1786865015.357787,0,0,243,543,541,628,521,600,139,0,0,245,428,470,439,454,415,639,885,691,612,539,477,380,405,650,636,332,565,935,983,811,yewon,lean_left,1
